Player ID,Name,Jersey Number,Captain Count,Played Count,Green Card Count,Yellow Card Count,Red Card Count,Starter Count,Top Raider Count,Top Defender Count,Total Points,Team ID,Team Name,Total Matches in Season,season,team_name
197,Pardeep Narwal,9,13,22,4,0,0,22,12,0,220,30,U.P. Yoddhas,23,9,UP Yoddhas
142,Sandeep Narwal,91,0,7,0,0,0,6,0,1,22,30,U.P. Yoddhas,23,9,UP Yoddhas
3239,Ashu Singh,44,0,23,0,0,0,21,0,5,49,30,U.P. Yoddhas,23,9,UP Yoddhas
2041,Gurdeep,25,0,20,2,0,0,14,0,6,36,30,U.P. Yoddhas,23,9,UP Yoddhas
4222,Rohit Tomar,1,0,18,0,0,0,13,2,1,86,30,U.P. Yoddhas,23,9,UP Yoddhas
3088,Nitesh Kumar,2,10,22,2,0,0,22,0,2,34,30,U.P. Yoddhas,23,9,UP Yoddhas
3240,Sumit,10,0,21,1,0,0,21,0,7,56,30,U.P. Yoddhas,23,9,UP Yoddhas
579,Jaideep,3,0,11,0,0,0,2,0,0,0,30,U.P. Yoddhas,23,9,UP Yoddhas
5118,Mahipal,4,0,5,0,0,0,2,0,0,11,30,U.P. Yoddhas,23,9,UP Yoddhas
5121,Anil Kumar,6,0,7,0,0,0,2,0,0,18,30,U.P. Yoddhas,23,9,UP Yoddhas
3973,Durgesh Kumar,12,0,10,0,0,0,6,1,0,19,30,U.P. Yoddhas,23,9,UP Yoddhas
4933,James Kamweti,18,0,5,0,0,0,1,0,0,7,30,U.P. Yoddhas,23,9,UP Yoddhas
3039,Nitin Panwar,20,0,4,0,0,0,2,0,0,4,30,U.P. Yoddhas,23,9,UP Yoddhas
320,Nitin Tomar,77,0,5,0,0,0,2,0,0,1,30,U.P. Yoddhas,23,9,UP Yoddhas
726,Babu M,55,0,2,0,0,0,1,0,0,3,30,U.P. Yoddhas,23,9,UP Yoddhas
4228,Shubham Kumar,8,0,11,2,0,0,9,0,1,6,30,U.P. Yoddhas,23,9,UP Yoddhas
3241,Surender Gill,11,0,14,0,0,0,14,8,0,145,30,U.P. Yoddhas,23,9,UP Yoddhas
3472,Rathan K,7,0,4,0,0,0,0,0,0,5,30,U.P. Yoddhas,23,9,UP Yoddhas
647,Gulveer Singh,21,0,2,0,0,0,0,0,0,2,30,U.P. Yoddhas,23,9,UP Yoddhas
3189,Nehal Desai,22,0,1,0,0,0,0,0,0,0,30,U.P. Yoddhas,23,9,UP Yoddhas
4971,Aman,5,0,3,0,0,0,0,0,0,4,30,U.P. Yoddhas,23,9,UP Yoddhas
489,Abozar Mighani,99,0,4,0,0,0,1,0,0,0,30,U.P. Yoddhas,23,9,UP Yoddhas
5093,Narender,8,1,23,0,0,0,23,18,0,249,29,Tamil Thalaivas,24,9,Tamil Thalaivas
3014,M. Abishek,7,0,23,3,0,0,23,0,3,40,29,Tamil Thalaivas,24,9,Tamil Thalaivas
4964,Mohit,10,0,22,0,0,0,22,0,2,34,29,Tamil Thalaivas,24,9,Tamil Thalaivas
3161,Himanshu,9,0,23,1,0,0,18,1,2,60,29,Tamil Thalaivas,24,9,Tamil Thalaivas
3097,Ajinkya Pawar,19,6,22,0,0,0,20,2,0,141,29,Tamil Thalaivas,24,9,Tamil Thalaivas
4224,Arpit Saroha,3,0,8,0,0,0,6,0,3,14,29,Tamil Thalaivas,24,9,Tamil Thalaivas
4965,Sahil Gulia,2,0,23,2,0,0,23,0,6,57,29,Tamil Thalaivas,24,9,Tamil Thalaivas
4962,Aashish,4,0,6,0,0,0,2,0,0,8,29,Tamil Thalaivas,24,9,Tamil Thalaivas
3970,Himanshu Narwal,5,0,3,0,0,0,0,0,0,6,29,Tamil Thalaivas,24,9,Tamil Thalaivas
5003,Md. Arif Rabbani,6,0,2,0,0,0,1,0,1,3,29,Tamil Thalaivas,24,9,Tamil Thalaivas
4963,Himanshu Singh,18,0,18,0,0,0,5,3,0,50,29,Tamil Thalaivas,24,9,Tamil Thalaivas
4198,K. Abhimanyu,44,0,6,1,0,0,1,0,0,3,29,Tamil Thalaivas,24,9,Tamil Thalaivas
5046,Visvanath V,49,0,11,1,0,0,4,0,1,21,29,Tamil Thalaivas,24,9,Tamil Thalaivas
3025,Sahil,88,1,7,0,0,0,1,0,0,6,29,Tamil Thalaivas,24,9,Tamil Thalaivas
5130,Sachin,15,0,9,0,0,0,1,0,0,12,29,Tamil Thalaivas,24,9,Tamil Thalaivas
3236,Sagar,41,15,17,2,0,0,17,0,6,53,29,Tamil Thalaivas,24,9,Tamil Thalaivas
5012,Thanushan Laxmamohan,1,0,0,0,0,0,0,0,0,0,29,Tamil Thalaivas,24,9,Tamil Thalaivas
3099,Ankit,45,0,0,0,0,0,0,0,0,0,29,Tamil Thalaivas,24,9,Tamil Thalaivas
318,Pawan Sehrawat,17,1,1,0,0,0,1,0,0,1,29,Tamil Thalaivas,24,9,Tamil Thalaivas
2296,Naveen Kumar,10,23,23,0,0,0,23,15,0,258,2,Dabang Delhi K.C.,23,9,Dabang Delhi K.C.
240,Ravi Kumar,9,0,19,0,0,0,17,0,3,22,2,Dabang Delhi K.C.,23,9,Dabang Delhi K.C.
3159,Vishal,3,0,22,2,0,0,22,0,6,58,2,Dabang Delhi K.C.,23,9,Dabang Delhi K.C.
4947,Ashu Malik,7,0,23,0,0,0,23,4,1,158,2,Dabang Delhi K.C.,23,9,Dabang Delhi K.C.
3081,Vijay Malik,1,0,11,1,0,0,11,4,1,82,2,Dabang Delhi K.C.,23,9,Dabang Delhi K.C.
212,Amit Hooda,12,0,13,0,0,0,8,0,3,29,2,Dabang Delhi K.C.,23,9,Dabang Delhi K.C.
290,Sandeep Dhull,4,0,17,1,0,0,13,0,3,31,2,Dabang Delhi K.C.,23,9,Dabang Delhi K.C.
311,Anil Kumar,5,0,5,0,0,0,2,0,0,3,2,Dabang Delhi K.C.,23,9,Dabang Delhi K.C.
5096,Vijay Kumar,8,0,18,2,0,0,10,0,2,19,2,Dabang Delhi K.C.,23,9,Dabang Delhi K.C.
3965,Manjeet,18,0,20,1,0,0,11,0,0,69,2,Dabang Delhi K.C.,23,9,Dabang Delhi K.C.
5004,Md. Liton Ali,30,0,0,0,0,0,0,0,0,0,2,Dabang Delhi K.C.,23,9,Dabang Delhi K.C.
4949,Krishan,44,0,21,1,0,0,15,0,3,34,2,Dabang Delhi K.C.,23,9,Dabang Delhi K.C.
5123,Suraj Panwar,46,0,0,0,0,0,0,0,0,0,2,Dabang Delhi K.C.,23,9,Dabang Delhi K.C.
4106,Tejas Patil,77,0,2,0,0,0,0,0,0,1,2,Dabang Delhi K.C.,23,9,Dabang Delhi K.C.
5021,Reza Katoulinezhad,11,0,0,0,0,0,0,0,0,0,2,Dabang Delhi K.C.,23,9,Dabang Delhi K.C.
4020,Monu,40,0,0,0,0,0,0,0,0,0,2,Dabang Delhi K.C.,23,9,Dabang Delhi K.C.
4948,Dipak,66,0,9,0,0,0,6,0,1,13,2,Dabang Delhi K.C.,23,9,Dabang Delhi K.C.
5100,Ashish Narwal,2,0,7,0,0,0,0,0,0,10,2,Dabang Delhi K.C.,23,9,Dabang Delhi K.C.
4950,Vinay Kumar,88,0,0,0,0,0,0,0,0,0,2,Dabang Delhi K.C.,23,9,Dabang Delhi K.C.
763,Manjeet,3,0,22,1,0,0,22,10,0,163,28,Haryana Steelers,22,9,Haryana Steelers
4954,Mohit Nandal,7,0,21,1,0,0,20,0,5,45,28,Haryana Steelers,22,9,Haryana Steelers
4184,Jaideep Dahiya,5,0,21,3,0,0,21,0,8,57,28,Haryana Steelers,22,9,Haryana Steelers
4183,Meetu Sharma,2,0,20,1,0,0,18,8,0,137,28,Haryana Steelers,22,9,Haryana Steelers
204,Rakesh Narwal,9,0,15,0,0,0,11,1,0,50,28,Haryana Steelers,22,9,Haryana Steelers
4928,Amirhossein Bastami,21,0,16,1,0,0,14,0,2,24,28,Haryana Steelers,22,9,Haryana Steelers
3065,Nitin Rawal,44,15,22,10,0,0,22,0,3,44,28,Haryana Steelers,22,9,Haryana Steelers
5103,Harsh,4,0,5,1,0,0,1,0,0,5,28,Haryana Steelers,22,9,Haryana Steelers
194,Joginder Narwal,8,7,8,1,0,0,7,0,1,6,28,Haryana Steelers,22,9,Haryana Steelers
5104,Sunny Sehrawat,15,0,6,0,0,0,2,0,0,9,28,Haryana Steelers,22,9,Haryana Steelers
3175,Mohammad Mahalli,20,0,2,0,0,0,0,0,0,1,28,Haryana Steelers,22,9,Haryana Steelers
219,K. Prapanjan,25,0,13,0,0,0,5,2,0,40,28,Haryana Steelers,22,9,Haryana Steelers
3054,Vinay,33,0,15,0,0,0,3,0,0,33,28,Haryana Steelers,22,9,Haryana Steelers
5101,Monu Hooda,99,0,14,0,0,0,8,0,2,17,28,Haryana Steelers,22,9,Haryana Steelers
5055,Manish Gulia,11,0,4,0,0,0,0,0,0,14,28,Haryana Steelers,22,9,Haryana Steelers
5102,Naveen Kundu,1,0,2,0,0,0,0,0,1,9,28,Haryana Steelers,22,9,Haryana Steelers
4157,Lovepreet Singh,43,0,3,0,0,0,0,0,0,9,28,Haryana Steelers,22,9,Haryana Steelers
4977,Ankit,12,0,2,0,0,0,0,0,0,0,28,Haryana Steelers,22,9,Haryana Steelers
5054,Navneet,29,0,1,0,0,0,0,0,0,0,28,Haryana Steelers,22,9,Haryana Steelers
743,Maninder Singh,51,0,1,0,0,0,0,0,0,2,28,Haryana Steelers,22,9,Haryana Steelers
4179,Sushil,55,0,5,0,0,0,0,1,0,17,28,Haryana Steelers,22,9,Haryana Steelers
3966,Rakesh,10,0,17,0,0,0,17,5,0,133,31,Gujarat Giants,22,9,Gujarat Giants
4693,Manuj,12,0,10,0,0,0,5,0,2,10,31,Gujarat Giants,22,9,Gujarat Giants
2297,Arkam Shaikh,33,0,22,3,0,0,22,0,2,40,31,Gujarat Giants,22,9,Gujarat Giants
5124,Parteek Dahiya,11,0,19,1,0,0,17,11,1,183,31,Gujarat Giants,22,9,Gujarat Giants
522,Dong Geon Lee,13,5,12,0,0,0,5,0,0,39,31,Gujarat Giants,22,9,Gujarat Giants
3593,Sourav Gulia,4,0,16,1,1,0,16,0,7,35,31,Gujarat Giants,22,9,Gujarat Giants
248,Sandeep Kandola,8,0,14,1,0,0,5,0,2,6,31,Gujarat Giants,22,9,Gujarat Giants
4750,Kapil,5,0,7,0,0,0,4,0,0,9,31,Gujarat Giants,22,9,Gujarat Giants
163,Mahendra Rajput,6,0,15,0,0,0,1,1,0,54,31,Gujarat Giants,22,9,Gujarat Giants
5039,Shankar Gadai,22,0,20,2,0,0,16,0,2,25,31,Gujarat Giants,22,9,Gujarat Giants
3128,Sonu,55,0,12,0,0,0,6,1,0,46,31,Gujarat Giants,22,9,Gujarat Giants
36,Chandran Ranjit,60,15,17,1,0,0,15,4,0,99,31,Gujarat Giants,22,9,Gujarat Giants
5132,Priyank Chandel,70,0,3,0,0,0,0,0,0,1,31,Gujarat Giants,22,9,Gujarat Giants
299,Sandeep,90,0,3,0,0,0,0,0,0,1,31,Gujarat Giants,22,9,Gujarat Giants
4939,Pardeep Kumar,9,0,5,0,0,0,1,0,0,1,31,Gujarat Giants,22,9,Gujarat Giants
3084,Rinku Narwal,66,1,20,1,0,0,17,0,6,39,31,Gujarat Giants,22,9,Gujarat Giants
621,Baldev Singh,1,0,8,0,0,0,1,0,0,2,31,Gujarat Giants,22,9,Gujarat Giants
326,Rohit Kumar,19,0,2,0,0,0,1,0,0,1,31,Gujarat Giants,22,9,Gujarat Giants
185,Vijin Thangadurai,67,0,4,0,0,0,2,0,0,1,31,Gujarat Giants,22,9,Gujarat Giants
5122,Rohan Singh,77,0,1,0,0,0,0,0,0,0,31,Gujarat Giants,22,9,Gujarat Giants
5019,Mohammad Ghorbani,18,0,1,0,0,0,0,0,0,1,31,Gujarat Giants,22,9,Gujarat Giants
155,Prashanth Kumar Rai,44,1,3,0,0,0,3,0,0,2,31,Gujarat Giants,22,9,Gujarat Giants
3075,Purna Singh,50,0,2,0,0,0,0,0,0,1,31,Gujarat Giants,22,9,Gujarat Giants
4974,Sawin,88,0,0,0,0,0,0,0,0,0,31,Gujarat Giants,22,9,Gujarat Giants
3032,Guman Singh,15,0,18,0,0,0,18,12,0,137,5,U Mumba,22,9,U Mumba
4186,Rahul Sethpal,7,1,15,1,0,0,8,0,0,18,5,U Mumba,22,9,U Mumba
3138,Harendra Kumar,50,0,21,1,0,0,21,0,0,26,5,U Mumba,22,9,U Mumba
3028,Ashish,10,0,21,0,0,0,16,5,1,120,5,U Mumba,22,9,U Mumba
5002,Jai Bhagwan,91,0,19,1,0,0,16,4,0,82,5,U Mumba,22,9,U Mumba
3964,Rinku,12,9,19,2,0,0,19,0,11,59,5,U Mumba,22,9,U Mumba
5032,Mohit,88,0,20,2,0,0,17,0,3,44,5,U Mumba,22,9,U Mumba
5018,Heidarali Ekrami,1,0,12,1,0,0,7,0,0,34,5,U Mumba,22,9,U Mumba
4032,Shivansh Thakur,3,0,6,0,0,0,5,0,1,9,5,U Mumba,22,9,U Mumba
3169,Satywan,8,0,2,0,0,0,1,0,0,1,5,U Mumba,22,9,U Mumba
5117,Pranay Rane,9,0,11,0,0,0,3,1,0,26,5,U Mumba,22,9,U Mumba
5037,Kiran Magar,11,0,16,0,0,0,7,0,0,21,5,U Mumba,22,9,U Mumba
4968,Kamlesh,14,0,4,0,0,0,0,0,0,6,5,U Mumba,22,9,U Mumba
4970,Shivam,61,0,5,0,0,0,2,0,0,10,5,U Mumba,22,9,U Mumba
3086,Surinder Singh,5,12,12,3,0,0,12,0,6,36,5,U Mumba,22,9,U Mumba
3027,Ankush,16,0,4,0,0,0,1,0,0,0,5,U Mumba,22,9,U Mumba
5112,Rupesh,6,0,1,0,0,0,0,0,0,0,5,U Mumba,22,9,U Mumba
784,Viraj Landge,27,0,1,0,0,0,0,0,0,0,5,U Mumba,22,9,U Mumba
5016,Gholamabbas Korouki,55,0,0,0,0,0,0,0,0,0,5,U Mumba,22,9,U Mumba
5119,Sachin,99,0,1,0,0,0,0,0,0,0,5,U Mumba,22,9,U Mumba
123,Vishal Mane,21,0,1,0,0,0,1,0,0,1,5,U Mumba,22,9,U Mumba
757,Sachin,99,0,20,0,0,0,20,10,1,179,6,Patna Pirates,22,9,Patna Pirates
3107,Neeraj Kumar,5,21,21,0,0,0,21,0,3,30,6,Patna Pirates,22,9,Patna Pirates
3343,Sajin C,11,0,13,4,1,0,12,0,1,10,6,Patna Pirates,22,9,Patna Pirates
3082,Monu,55,0,18,2,0,0,17,0,2,36,6,Patna Pirates,22,9,Patna Pirates
3023,Rohit Gulia,7,0,19,1,0,0,19,10,0,148,6,Patna Pirates,22,9,Patna Pirates
3106,Sunil,50,0,22,6,0,0,21,0,6,42,6,Patna Pirates,22,9,Patna Pirates
4925,Mohammadreza Chiyaneh,8,0,20,1,0,0,20,1,8,89,6,Patna Pirates,22,9,Patna Pirates
4957,Manish,1,0,13,1,0,0,10,0,0,8,6,Patna Pirates,22,9,Patna Pirates
5090,Naveen Sharma,3,0,8,0,0,0,1,0,0,5,6,Patna Pirates,22,9,Patna Pirates
4798,Abdul Insamam,4,0,7,0,0,0,2,0,0,10,6,Patna Pirates,22,9,Patna Pirates
5091,Ranjit Naik,9,0,7,0,0,0,1,1,0,17,6,Patna Pirates,22,9,Patna Pirates
5092,Thiyagarajan Yuvaraj,12,0,3,1,0,0,2,0,0,5,6,Patna Pirates,22,9,Patna Pirates
5107,Anuj Kumar,13,0,5,0,0,0,3,0,0,12,6,Patna Pirates,22,9,Patna Pirates
5033,Shivam Chaudhary,52,0,2,0,0,0,1,0,0,0,6,Patna Pirates,22,9,Patna Pirates
644,Anand Tomar,19,0,4,0,0,0,1,0,0,18,6,Patna Pirates,22,9,Patna Pirates
5057,Akshay Jaywant Bodake,83,0,0,0,0,0,0,0,0,0,6,Patna Pirates,22,9,Patna Pirates
4058,Sager Kumar,2,0,1,0,0,0,0,0,1,7,6,Patna Pirates,22,9,Patna Pirates
3174,Daniel Odhiambo,6,1,2,0,0,0,1,0,0,9,6,Patna Pirates,22,9,Patna Pirates
4757,Vishwas S,22,0,4,0,0,0,2,0,0,7,6,Patna Pirates,22,9,Patna Pirates
111,Sukesh Hegde,77,0,1,0,0,0,0,0,0,0,6,Patna Pirates,22,9,Patna Pirates
143,Maninder Singh,9,21,21,0,0,0,21,16,0,240,4,Bengal Warriors,22,9,Bengal Warriorz
5114,Vaibhav Garje,15,0,18,2,0,0,17,0,1,31,4,Bengal Warriors,22,9,Bengal Warriorz
4978,Balaji D,2,0,18,0,0,0,17,0,1,25,4,Bengal Warriors,22,9,Bengal Warriorz
3151,Manoj Gowda,27,0,15,1,0,0,3,1,0,31,4,Bengal Warriors,22,9,Bengal Warriorz
106,Shrikant Jadhav,22,0,21,1,0,0,21,4,0,129,4,Bengal Warriors,22,9,Bengal Warriorz
3103,Shubham Shinde,69,0,20,3,0,0,19,0,7,44,4,Bengal Warriors,22,9,Bengal Warriorz
161,Girish Maruti Ernak,8,0,18,3,0,0,18,0,7,51,4,Bengal Warriors,22,9,Bengal Warriorz
146,Surender Nada,1,0,10,1,0,0,3,0,1,11,4,Bengal Warriors,22,9,Bengal Warriorz
41,Deepak Hooda,5,0,17,1,0,0,16,0,1,56,4,Bengal Warriors,22,9,Bengal Warriorz
4195,Sakthivel R,7,0,7,0,0,0,3,0,1,5,4,Bengal Warriors,22,9,Bengal Warriorz
4935,Aslam Thambi,17,0,5,0,0,0,2,0,0,9,4,Bengal Warriors,22,9,Bengal Warriorz
4929,Soleiman Pahlevani,33,0,3,0,0,0,1,0,0,1,4,Bengal Warriors,22,9,Bengal Warriorz
4723,Rohit,42,0,3,0,0,0,0,0,0,7,4,Bengal Warriors,22,9,Bengal Warriorz
2025,Ajinkya Kapre,45,0,7,0,0,0,1,0,0,14,4,Bengal Warriors,22,9,Bengal Warriorz
764,Vinod Kumar,3,0,3,0,0,0,1,0,0,1,4,Bengal Warriors,22,9,Bengal Warriorz
202,Ashish Sangwan,10,1,7,1,0,0,4,0,2,12,4,Bengal Warriors,22,9,Bengal Warriorz
4675,Akash Pikalmunde,4,0,3,0,0,0,0,1,0,14,4,Bengal Warriors,22,9,Bengal Warriorz
5120,R Guhan,71,0,3,0,0,0,0,0,0,6,4,Bengal Warriors,22,9,Bengal Warriorz
3100,Parveen Satpal,99,0,5,0,0,0,4,0,0,7,4,Bengal Warriors,22,9,Bengal Warriorz
5097,Parshant Kumar,90,0,1,0,0,0,1,0,0,2,4,Bengal Warriors,22,9,Bengal Warriorz
3115,Amit Sheoran,12,0,2,0,0,0,1,0,1,4,4,Bengal Warriors,22,9,Bengal Warriorz
5115,Suyog Gaikar,11,0,2,0,0,0,1,0,0,3,4,Bengal Warriors,22,9,Bengal Warriorz
2028,Abhishek Singh,77,0,16,0,0,0,15,3,0,59,8,Telugu Titans,22,9,Telugu Titans
3969,Prince D,20,0,9,1,0,0,6,0,0,3,8,Telugu Titans,22,9,Telugu Titans
357,Parvesh Bhainswal,5,7,21,2,0,0,19,0,7,58,8,Telugu Titans,22,9,Telugu Titans
567,Mohsen Maghsoudlou,9,1,16,0,0,0,10,0,1,34,8,Telugu Titans,22,9,Telugu Titans
3095,Adarsh T,18,0,15,0,0,0,7,3,1,38,8,Telugu Titans,22,9,Telugu Titans
3227,Ankit,22,0,15,0,0,0,9,0,1,28,8,Telugu Titans,22,9,Telugu Titans
3083,Vishal Bhardwaj,7,0,19,6,0,0,17,0,6,45,8,Telugu Titans,22,9,Telugu Titans
5110,Mohit,3,0,5,0,0,0,2,0,0,3,8,Telugu Titans,22,9,Telugu Titans
4966,Muhammed Shihas,10,0,6,0,0,0,4,0,0,2,8,Telugu Titans,22,9,Telugu Titans
768,Vijay Kumar,11,0,11,4,0,0,7,0,1,16,8,Telugu Titans,22,9,Telugu Titans
5095,Vinay,12,0,15,1,0,0,8,1,1,42,8,Telugu Titans,22,9,Telugu Titans
4923,Hamid Nader,21,0,3,0,0,0,2,0,0,0,8,Telugu Titans,22,9,Telugu Titans
4795,K Hanumanthu,55,0,8,0,0,0,4,2,0,28,8,Telugu Titans,22,9,Telugu Titans
322,Surjeet Singh,66,7,13,1,0,0,10,0,2,19,8,Telugu Titans,22,9,Telugu Titans
5111,Nitin,33,0,8,1,0,0,6,0,0,5,8,Telugu Titans,22,9,Telugu Titans
2026,Siddharth Desai,8,0,17,0,0,0,12,9,1,144,8,Telugu Titans,22,9,Telugu Titans
4967,Palla Ramakrishna,17,0,2,0,0,0,1,0,0,2,8,Telugu Titans,22,9,Telugu Titans
5074,Sumit,97,0,0,0,0,0,0,0,0,0,8,Telugu Titans,22,9,Telugu Titans
388,Monu Goyat,2,3,10,1,0,0,9,3,0,33,8,Telugu Titans,22,9,Telugu Titans
5109,Mohit Pahal,99,0,3,0,0,0,1,0,1,7,8,Telugu Titans,22,9,Telugu Titans
157,Ravinder Pahal,6,4,4,0,0,0,4,0,0,1,8,Telugu Titans,22,9,Telugu Titans
2290,Rajnish,4,0,2,0,0,0,1,1,0,11,8,Telugu Titans,22,9,Telugu Titans
3233,Pankaj Mohite,12,0,22,1,0,0,21,5,0,110,7,Puneri Paltan,24,10,Puneri Paltan
4031,Nitin R,55,0,4,0,0,0,0,0,0,0,7,Puneri Paltan,24,10,Puneri Paltan
5116,Aditya Shinde,11,0,12,0,0,0,3,0,0,17,7,Puneri Paltan,24,10,Puneri Paltan
5108,Badal Singh,32,0,7,0,0,0,0,0,0,3,7,Puneri Paltan,24,10,Puneri Paltan
5151,Dadaso Pujari,7,0,5,1,0,0,0,0,0,6,7,Puneri Paltan,24,10,Puneri Paltan
5152,Tushar Dattaray Adhavade,18,0,6,0,0,0,0,0,0,3,7,Puneri Paltan,24,10,Puneri Paltan
5256,Vahid RezaEimehr,6,0,5,0,0,0,2,0,0,6,7,Puneri Paltan,24,10,Puneri Paltan
4960,Aslam Mustafa Inamdar,3,21,23,3,0,0,21,9,0,168,7,Puneri Paltan,24,10,Puneri Paltan
4192,Abinesh Nadarajan,4,0,24,1,0,0,24,0,4,57,7,Puneri Paltan,24,10,Puneri Paltan
3234,Sanket Sawant,10,0,22,4,1,0,21,0,1,32,7,Puneri Paltan,24,10,Puneri Paltan
4022,Mohit Goyat,88,0,22,1,0,0,21,7,1,151,7,Puneri Paltan,24,10,Puneri Paltan
4959,Akash Shinde,33,0,13,0,0,0,6,2,0,58,7,Puneri Paltan,24,10,Puneri Paltan
5128,Gaurav Khatri,20,0,24,3,0,0,24,0,6,72,7,Puneri Paltan,24,10,Puneri Paltan
4925,Mohammadreza Chiyaneh,8,3,24,2,0,0,24,1,12,126,7,Puneri Paltan,24,10,Puneri Paltan
5150,Vaibhav Kamble,5,0,2,0,0,0,1,0,0,3,7,Puneri Paltan,24,10,Puneri Paltan
5193,Ahmed Enamdar,99,0,1,0,0,0,0,0,0,0,7,Puneri Paltan,24,10,Puneri Paltan
5194,Hardeep ,77,0,0,0,0,0,0,0,0,0,7,Puneri Paltan,24,10,Puneri Paltan
5165,Ishwar ,9,0,1,0,0,0,0,0,0,1,7,Puneri Paltan,24,10,Puneri Paltan
2024,Arjun Deshwal,2,0,23,1,1,0,23,20,0,278,3,Jaipur Pink Panthers,23,10,Jaipur Pink Panthers
368,Sunil Kumar,11,23,23,1,0,0,23,0,6,59,3,Jaipur Pink Panthers,23,10,Jaipur Pink Panthers
5113,Abhishek KS,4,0,13,1,0,0,10,0,0,10,3,Jaipur Pink Panthers,23,10,Jaipur Pink Panthers
3053,V Ajith Kumar,6,0,19,0,0,0,18,2,0,82,3,Jaipur Pink Panthers,23,10,Jaipur Pink Panthers
660,Bhavani Rajput,7,0,20,0,0,0,10,1,0,65,3,Jaipur Pink Panthers,23,10,Jaipur Pink Panthers
4769,Sahul Kumar,66,0,21,0,0,0,17,0,4,39,3,Jaipur Pink Panthers,23,10,Jaipur Pink Panthers
3574,Ankush,3,0,22,6,1,0,21,0,8,70,3,Jaipur Pink Panthers,23,10,Jaipur Pink Panthers
5022,Reza Mirbagheri,1,0,22,1,0,0,20,0,5,64,3,Jaipur Pink Panthers,23,10,Jaipur Pink Panthers
5042,Lucky Sharma,8,0,13,0,0,0,7,0,0,10,3,Jaipur Pink Panthers,23,10,Jaipur Pink Panthers
4600,Lavish ,10,0,1,0,0,0,0,0,0,1,3,Jaipur Pink Panthers,23,10,Jaipur Pink Panthers
3180,Amirhossein Mohammad Maleki,13,0,1,0,0,0,1,0,0,3,3,Jaipur Pink Panthers,23,10,Jaipur Pink Panthers
4961,Shubham Shelke,17,0,5,0,0,0,3,0,0,11,3,Jaipur Pink Panthers,23,10,Jaipur Pink Panthers
5148,Abhijeet Malik,33,0,5,0,0,0,2,0,0,17,3,Jaipur Pink Panthers,23,10,Jaipur Pink Panthers
5105,Ashish,44,0,6,0,0,0,1,0,0,2,3,Jaipur Pink Panthers,23,10,Jaipur Pink Panthers
81,Rahul Chaudhari,9,0,4,0,0,0,3,0,0,6,3,Jaipur Pink Panthers,23,10,Jaipur Pink Panthers
5106,Devank,97,0,1,1,0,0,0,0,0,1,3,Jaipur Pink Panthers,23,10,Jaipur Pink Panthers
3226,Sumit ,14,0,1,0,0,0,1,0,0,5,3,Jaipur Pink Panthers,23,10,Jaipur Pink Panthers
3238,Navneet,77,0,3,0,0,0,1,0,0,1,3,Jaipur Pink Panthers,23,10,Jaipur Pink Panthers
5260,Akshaykumar Soni,81,0,0,0,0,0,0,0,0,0,3,Jaipur Pink Panthers,23,10,Jaipur Pink Panthers
4947,Ashu Malik,77,17,23,0,0,0,23,18,0,280,2,Dabang Delhi K.C.,23,10,Dabang Delhi K.C.
5319,Mohit ,55,0,20,0,1,0,19,0,0,18,2,Dabang Delhi K.C.,23,10,Dabang Delhi K.C.
5196,Vikrant ,50,0,18,0,0,0,18,0,2,25,2,Dabang Delhi K.C.,23,10,Dabang Delhi K.C.
3965,Manjeet,18,0,20,0,0,0,15,0,0,63,2,Dabang Delhi K.C.,23,10,Dabang Delhi K.C.
4183,Meetu Sharma,2,0,22,0,0,0,21,0,0,61,2,Dabang Delhi K.C.,23,10,Dabang Delhi K.C.
5144,Yogesh ,9,0,23,1,0,0,23,0,10,77,2,Dabang Delhi K.C.,23,10,Dabang Delhi K.C.
3083,Vishal Bhardwaj,7,0,19,4,1,0,8,0,5,38,2,Dabang Delhi K.C.,23,10,Dabang Delhi K.C.
5143,Manu ,1,0,11,1,0,0,2,0,0,8,2,Dabang Delhi K.C.,23,10,Dabang Delhi K.C.
202,Ashish Sangwan,3,0,3,0,0,0,3,0,0,1,2,Dabang Delhi K.C.,23,10,Dabang Delhi K.C.
3011,Balasaheb Jadhav,5,0,6,1,0,0,2,0,0,2,2,Dabang Delhi K.C.,23,10,Dabang Delhi K.C.
5141,Ashish ,11,0,19,2,0,0,15,0,5,48,2,Dabang Delhi K.C.,23,10,Dabang Delhi K.C.
5167,Akash Prasher,13,0,3,0,0,0,1,0,0,2,2,Dabang Delhi K.C.,23,10,Dabang Delhi K.C.
5247,Yuvraj Pandeya,15,0,0,0,0,0,0,0,0,0,2,Dabang Delhi K.C.,23,10,Dabang Delhi K.C.
4036,Nitin Chandel,99,0,8,0,0,0,0,0,0,4,2,Dabang Delhi K.C.,23,10,Dabang Delhi K.C.
5123,Suraj Panwar,6,0,1,0,0,0,0,0,0,0,2,Dabang Delhi K.C.,23,10,Dabang Delhi K.C.
5224,Felix Li,14,0,0,0,0,0,0,0,0,0,2,Dabang Delhi K.C.,23,10,Dabang Delhi K.C.
3106,Sunil,90,0,4,0,0,0,0,0,0,1,2,Dabang Delhi K.C.,23,10,Dabang Delhi K.C.
