season,match_id,match_name,league_stage,year,venue,winning_margin,team_score_1,team_score_2,team_name_1,team_id_1,team_name_2,team_id_2,total_points_match,winner,loser,max_score
10,3101,Match 73,League,2023,"Sms Indoor Stadium, Jaipur",6,35,29,Bengal Warriors,4,Bengaluru Bulls,1,64,Bengal Warriors,Bengaluru Bulls,35
10,3102,Match 74,League,2023,"Sms Indoor Stadium, Jaipur",2,31,29,Jaipur Pink Panthers,3,U Mumba,5,60,Jaipur Pink Panthers,U Mumba,31
10,3103,Match 75,League,2023,"Sms Indoor Stadium, Jaipur",16,25,41,Patna Pirates,6,Tamil Thalaivas,29,66,Tamil Thalaivas,Patna Pirates,41
10,3104,Match 76,League,2023,"Sms Indoor Stadium, Jaipur",5,26,31,Dabang Delhi K.C.,2,Gujarat Giants,31,57,Gujarat Giants,Dabang Delhi K.C.,31
10,3105,Match 77,League,2023,"Sms Indoor Stadium, Jaipur",10,37,27,Jaipur Pink Panthers,3,Haryana Steelers,28,64,Jaipur Pink Panthers,Haryana Steelers,37
10,3106,Match 78,League,2023,"Gmc Balayogi Sports Complex, Gachibowli, Hyderabad",16,26,42,Telugu Titans,8,Bengaluru Bulls,1,68,Bengaluru Bulls,Telugu Titans,42
10,3107,Match 79,League,2023,"Gmc Balayogi Sports Complex, Gachibowli, Hyderabad",3,34,31,Patna Pirates,6,U.P. Yoddhas,30,65,Patna Pirates,U.P. Yoddhas,34
10,3108,Match 80,League,2023,"Gmc Balayogi Sports Complex, Gachibowli, Hyderabad",6,39,33,Dabang Delhi K.C.,2,U Mumba,5,72,Dabang Delhi K.C.,U Mumba,39
10,3109,Match 81,League,2023,"Gmc Balayogi Sports Complex, Gachibowli, Hyderabad",17,49,32,Telugu Titans,8,U.P. Yoddhas,30,81,Telugu Titans,U.P. Yoddhas,49
10,3110,Match 82,League,2023,"Gmc Balayogi Sports Complex, Gachibowli, Hyderabad",17,28,45,Bengaluru Bulls,1,Tamil Thalaivas,29,73,Tamil Thalaivas,Bengaluru Bulls,45
10,3111,Match 83,League,2023,"Gmc Balayogi Sports Complex, Gachibowli, Hyderabad",10,24,34,Gujarat Giants,31,Puneri Paltan,7,58,Puneri Paltan,Gujarat Giants,34
10,3112,Match 84,League,2023,"Gmc Balayogi Sports Complex, Gachibowli, Hyderabad",17,42,25,Jaipur Pink Panthers,3,Bengal Warriors,4,67,Jaipur Pink Panthers,Bengal Warriors,42
10,3113,Match 85,League,2023,"Gmc Balayogi Sports Complex, Gachibowli, Hyderabad",7,30,37,Telugu Titans,8,Haryana Steelers,28,67,Haryana Steelers,Telugu Titans,37
10,3114,Match 86,League,2023,"Gmc Balayogi Sports Complex, Gachibowli, Hyderabad",0,32,32,U Mumba,5,Puneri Paltan,7,64,tied,tied,32
10,3115,Match 87,League,2023,"Gmc Balayogi Sports Complex, Gachibowli, Hyderabad",3,32,35,Haryana Steelers,28,Dabang Delhi K.C.,2,67,Dabang Delhi K.C.,Haryana Steelers,35
10,3116,Match 88,League,2023,"Gmc Balayogi Sports Complex, Gachibowli, Hyderabad",25,29,54,Telugu Titans,8,Tamil Thalaivas,29,83,Tamil Thalaivas,Telugu Titans,54
10,3117,Match 89,League,2023,"Patliputra Indoor Stadium, Patna",16,44,28,Patna Pirates,6,Bengal Warriors,4,72,Patna Pirates,Bengal Warriors,44
10,3118,Match 90,League,2023,"Patliputra Indoor Stadium, Patna",9,35,44,U Mumba,5,Gujarat Giants,31,79,Gujarat Giants,U Mumba,44
10,3119,Match 91,League,2023,"Patliputra Indoor Stadium, Patna",0,32,32,Patna Pirates,6,Puneri Paltan,7,64,tied,tied,32
10,3120,Match 92,League,2023,"Patliputra Indoor Stadium, Patna",9,36,27,Dabang Delhi K.C.,2,U.P. Yoddhas,30,63,Dabang Delhi K.C.,U.P. Yoddhas,36
10,3121,Match 93,League,2023,"Patliputra Indoor Stadium, Patna",0,28,28,Jaipur Pink Panthers,3,Bengaluru Bulls,1,56,tied,tied,28
10,3122,Match 94,League,2023,"Patliputra Indoor Stadium, Patna",16,50,34,Tamil Thalaivas,29,U Mumba,5,84,Tamil Thalaivas,U Mumba,50
10,3123,Match 95,League,2023,"Patliputra Indoor Stadium, Patna",5,41,36,Haryana Steelers,28,Bengal Warriors,4,77,Haryana Steelers,Bengal Warriors,41
10,3124,Match 96,League,2023,"Patliputra Indoor Stadium, Patna",12,32,20,Patna Pirates,6,Gujarat Giants,31,52,Patna Pirates,Gujarat Giants,32
10,3125,Match 97,League,2023,"Patliputra Indoor Stadium, Patna",31,60,29,Puneri Paltan,7,Telugu Titans,8,89,Puneri Paltan,Telugu Titans,60
10,3126,Match 98,League,2023,"Patliputra Indoor Stadium, Patna",0,29,29,Patna Pirates,6,Bengaluru Bulls,1,58,tied,tied,29
10,3127,Match 99,League,2023,"Patliputra Indoor Stadium, Patna",15,42,27,Jaipur Pink Panthers,3,Tamil Thalaivas,29,69,Jaipur Pink Panthers,Tamil Thalaivas,42
10,3128,Match 100,League,2023,"Thyagaraj Indoor Stadium, Delhi",7,38,45,Dabang Delhi K.C.,2,Bengal Warriors,4,83,Bengal Warriors,Dabang Delhi K.C.,45
10,3129,Match 101,League,2023,"Thyagaraj Indoor Stadium, Delhi",4,30,34,Gujarat Giants,31,Haryana Steelers,28,64,Haryana Steelers,Gujarat Giants,34
10,3130,Match 102,League,2023,"Thyagaraj Indoor Stadium, Delhi",16,39,23,U.P. Yoddhas,30,U Mumba,5,62,U.P. Yoddhas,U Mumba,39
10,3131,Match 103,League,2023,"Thyagaraj Indoor Stadium, Delhi",11,44,33,Dabang Delhi K.C.,2,Telugu Titans,8,77,Dabang Delhi K.C.,Telugu Titans,44
10,3132,Match 104,League,2023,"Thyagaraj Indoor Stadium, Delhi",5,42,37,Bengaluru Bulls,1,U Mumba,5,79,Bengaluru Bulls,U Mumba,42
10,3133,Match 105,League,2023,"Thyagaraj Indoor Stadium, Delhi",12,42,30,Gujarat Giants,31,Tamil Thalaivas,29,72,Gujarat Giants,Tamil Thalaivas,42
10,3134,Match 106,League,2023,"Thyagaraj Indoor Stadium, Delhi",3,33,36,Jaipur Pink Panthers,3,Patna Pirates,6,69,Patna Pirates,Jaipur Pink Panthers,36
10,3135,Match 107,League,2023,"Thyagaraj Indoor Stadium, Delhi",0,30,30,Dabang Delhi K.C.,2,Puneri Paltan,7,60,tied,tied,30
10,3136,Match 108,League,2023,"Thyagaraj Indoor Stadium, Delhi",7,32,25,Tamil Thalaivas,29,U.P. Yoddhas,30,57,Tamil Thalaivas,U.P. Yoddhas,32
10,3137,Match 109,League,2023,"Thyagaraj Indoor Stadium, Delhi",9,31,40,Bengaluru Bulls,1,Puneri Paltan,7,71,Puneri Paltan,Bengaluru Bulls,40
10,3138,Match 110,League,2023,"Thyagaraj Indoor Stadium, Delhi",5,22,27,Dabang Delhi K.C.,2,Jaipur Pink Panthers,3,49,Jaipur Pink Panthers,Dabang Delhi K.C.,27
10,3139,Match 111,League,2023,"Netaji Indoor Stadium, Kolkata",9,32,41,Bengal Warriors,4,Gujarat Giants,31,73,Gujarat Giants,Bengal Warriors,41
10,3140,Match 112,League,2023,"Netaji Indoor Stadium, Kolkata",16,50,34,Haryana Steelers,28,U.P. Yoddhas,30,84,Haryana Steelers,U.P. Yoddhas,50
10,3141,Match 113,League,2023,"Netaji Indoor Stadium, Kolkata",21,44,23,Patna Pirates,6,U Mumba,5,67,Patna Pirates,U Mumba,44
10,3142,Match 114,League,2023,"Netaji Indoor Stadium, Kolkata",20,55,35,Bengal Warriors,4,Telugu Titans,8,90,Bengal Warriors,Telugu Titans,55
10,3143,Match 115,League,2023,"Netaji Indoor Stadium, Kolkata",27,29,56,Tamil Thalaivas,29,Puneri Paltan,7,85,Puneri Paltan,Tamil Thalaivas,56
10,3144,Match 116,League,2023,"Netaji Indoor Stadium, Kolkata",22,28,50,Bengaluru Bulls,1,Gujarat Giants,31,78,Gujarat Giants,Bengaluru Bulls,50
10,3145,Match 117,League,2023,"Netaji Indoor Stadium, Kolkata",37,30,67,U.P. Yoddhas,30,Jaipur Pink Panthers,3,97,Jaipur Pink Panthers,U.P. Yoddhas,67
10,3146,Match 118,League,2023,"Netaji Indoor Stadium, Kolkata",12,46,34,Bengal Warriors,4,U Mumba,5,80,Bengal Warriors,U Mumba,46
10,3147,Match 119,League,2023,"Netaji Indoor Stadium, Kolkata",2,38,36,Patna Pirates,6,Telugu Titans,8,74,Patna Pirates,Telugu Titans,38
10,3148,Match 120,League,2023,"Netaji Indoor Stadium, Kolkata",2,45,43,Dabang Delhi K.C.,2,Tamil Thalaivas,29,88,Dabang Delhi K.C.,Tamil Thalaivas,45
10,3149,Match 121,League,2023,"Netaji Indoor Stadium, Kolkata",3,26,29,Bengal Warriors,4,Puneri Paltan,7,55,Puneri Paltan,Bengal Warriors,29
10,3150,Match 122,League,2023,"Tau Devilal Indoor Stadium, Panchkula",7,39,32,Haryana Steelers,28,Patna Pirates,6,71,Haryana Steelers,Patna Pirates,39
10,3151,Match 123,League,2023,"Tau Devilal Indoor Stadium, Panchkula",7,44,51,Telugu Titans,8,Jaipur Pink Panthers,3,95,Jaipur Pink Panthers,Telugu Titans,51
10,3152,Match 124,League,2023,"Tau Devilal Indoor Stadium, Panchkula",6,46,40,Haryana Steelers,28,U Mumba,5,86,Haryana Steelers,U Mumba,46
10,3153,Match 125,League,2023,"Tau Devilal Indoor Stadium, Panchkula",7,29,36,U.P. Yoddhas,30,Gujarat Giants,31,65,Gujarat Giants,U.P. Yoddhas,36
10,3154,Match 126,League,2023,"Tau Devilal Indoor Stadium, Panchkula",37,74,37,Tamil Thalaivas,29,Bengal Warriors,4,111,Tamil Thalaivas,Bengal Warriors,74
10,3155,Match 127,League,2023,"Tau Devilal Indoor Stadium, Panchkula",8,46,38,Dabang Delhi K.C.,2,Bengaluru Bulls,1,84,Dabang Delhi K.C.,Bengaluru Bulls,46
10,3156,Match 128,League,2023,"Tau Devilal Indoor Stadium, Panchkula",9,36,45,Gujarat Giants,31,Jaipur Pink Panthers,3,81,Jaipur Pink Panthers,Gujarat Giants,45
10,3157,Match 129,League,2023,"Tau Devilal Indoor Stadium, Panchkula",15,36,51,Haryana Steelers,28,Puneri Paltan,7,87,Puneri Paltan,Haryana Steelers,51
10,3158,Match 130,League,2023,"Tau Devilal Indoor Stadium, Panchkula",0,45,45,U Mumba,5,Telugu Titans,8,90,tied,tied,45
10,3159,Match 131,League,2023,"Tau Devilal Indoor Stadium, Panchkula",2,40,38,Puneri Paltan,7,U.P. Yoddhas,30,78,Puneri Paltan,U.P. Yoddhas,40
10,3160,Match 132,League,2023,"Tau Devilal Indoor Stadium, Panchkula",14,39,53,Haryana Steelers,28,Bengaluru Bulls,1,92,Bengaluru Bulls,Haryana Steelers,53
10,3161,Eliminator 1,Playoffs,2023,"Gmc Balayogi Sports Complex, Gachibowli, Hyderabad",2,35,37,Dabang Delhi K.C.,2,Patna Pirates,6,72,Patna Pirates,Dabang Delhi K.C.,37
10,3162,Eliminator 2,Playoffs,2023,"Gmc Balayogi Sports Complex, Gachibowli, Hyderabad",17,25,42,Gujarat Giants,31,Haryana Steelers,28,67,Haryana Steelers,Gujarat Giants,42
10,3163,Semi Final 1,Semi Final,2023,"Gmc Balayogi Sports Complex, Gachibowli, Hyderabad",16,37,21,Puneri Paltan,7,Patna Pirates,6,58,Puneri Paltan,Patna Pirates,37
10,3164,Semi Final 2,Semi Final,2023,"Gmc Balayogi Sports Complex, Gachibowli, Hyderabad",4,27,31,Jaipur Pink Panthers,3,Haryana Steelers,28,58,Haryana Steelers,Jaipur Pink Panthers,31
10,3165,Final,Final,2023,"Gmc Balayogi Sports Complex, Gachibowli, Hyderabad",3,28,25,Puneri Paltan,7,Haryana Steelers,28,53,Puneri Paltan,Haryana Steelers,28
